"Time","Airflow - Turbo - Boost - Boost Target Final (Absolute)","Airflow - Turbo - Boost - Manifold Absolute Pressure","Airflow - Turbo - Wastegate - Duty Cycle Commanded","Analytical - Boost Pressure","Analytical - Estimated Power (Old Method)","Engine - Calculated Load","Engine - RPM","Fuel - Command - Corrections - AF Correction STFT","Fuel - Command - Corrections - AF Learn 1 (LTFT)","Ignition - Dynamic Advance Multiplier","Ignition - Feedback Knock","Ignition - Fine Knock Learn","PIDs - (10C5) Vehicle Speed","PIDs - (F404) Calculated Load Value","PIDs - (F405) Coolant Temperature","PIDs - (F40C) Engine Speed","PIDs - (F40E) Ignition Timing 1","PIDs - (F40F) Intake Air Temperature","PIDs - (F410) Mass Air Flow","PIDs - (F411) Throttle Opening Angle","PIDs - (F423) Fuel Pressure","PIDs - (F45C) Oil Temperature","Sensors - AF Ratio 1","Sensors - Barometric Pressure","Sensors - Manifold Absolute Pressure - Pressure Main","Throttle - Requested Torque - Main Accelerator Position","Transmission - Current Gear",
"2025-12-20T18:33:48.118939Z","12.33","19.46","0.00","4.72","115863.15","1.63","3806","-6.88","0.39","1.00","0.00","0.00","112.00","86.67","91.00","3792","0.50","27.00","101.82","37.65","2187.17","99.00","0.780","14.73","","42.31","4.00",
"2025-12-20T18:33:48.150863Z","12.30","19.39","0.00","4.65","117785.61","1.65","3805","-7.31","-0.39","1.00","0.00","0.00","112.00","86.67","91.00","3811","0.50","27.00","109.75","37.65","2121.91","99.00","0.771","14.73","","42.18","4.00",
"2025-12-20T18:33:48.182858Z","12.28","19.60","0.00","4.86","120115.48","1.68","3814","-8.22","-1.17","1.00","0.00","0.00","112.00","86.67","91.00","3811","0.50","27.00","109.75","37.65","2121.91","99.00","0.764","14.73","","41.99","4.00",
"2025-12-20T18:33:48.214849Z","12.25","20.25","0.00","5.51","121374.57","1.69","3823","-7.51","-1.56","1.00","0.00","0.00","112.00","89.80","91.00","3823","0.00","26.00","113.87","37.65","2208.93","99.00","0.769","14.73","","41.86","4.00",
"2025-12-20T18:33:48.252203Z","12.26","20.47","0.00","5.73","124838.39","1.74","3831","-6.88","-2.34","1.00","0.00","0.00","112.00","89.80","91.00","3823","0.00","26.00","113.87","37.65","2208.93","99.00","0.779","14.73","","41.99","4.00",
"2025-12-20T18:33:48.284222Z","12.26","21.09","0.00","6.35","127098.15","1.78","3817","-6.04","-2.34","1.00","0.00","0.00","112.00","96.08","91.00","3825","0.50","26.00","119.50","37.65","2208.93","99.00","0.774","14.73","","41.99","4.00",
"2025-12-20T18:33:48.316185Z","12.28","21.54","0.00","6.80","129766.52","1.81","3822","-6.06","-2.34","1.00","0.00","0.00","112.00","96.08","91.00","3825","0.50","26.00","119.50","37.65","2155.26","99.00","0.765","14.73","","42.12","4.00",
"2025-12-20T18:33:48.352751Z","12.29","21.96","0.00","7.22","132031.61","1.84","3834","-6.13","-2.34","1.00","0.00","0.00","112.00","96.08","91.00","3825","0.50","26.00","119.50","37.65","2155.26","99.00","0.754","14.73","","42.31","4.00",
"2025-12-20T18:33:48.385994Z","12.30","22.01","0.00","7.28","135853.89","1.89","3847","-6.22","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3847","0.00","26.00","127.30","37.65","2174.12","99.00","0.750","14.73","","42.25","4.00",
"2025-12-20T18:33:48.417533Z","12.31","22.75","0.00","8.01","137605.31","1.91","3842","-6.08","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3847","0.00","26.00","127.30","37.65","2174.12","99.00","0.754","14.73","","42.31","4.00",
"2025-12-20T18:33:48.449518Z","12.31","22.82","0.00","8.08","140632.66","1.96","3839","-5.63","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3839","-1.00","26.00","130.34","37.65","2153.81","99.00","0.748","14.73","","42.25","4.00",
"2025-12-20T18:33:48.481516Z","12.32","22.63","0.00","7.90","142508.28","1.98","3841","-5.75","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3839","-1.00","26.00","130.34","37.65","2153.81","99.00","0.743","14.73","","42.43","4.00",
"2025-12-20T18:33:48.518837Z","12.35","23.43","0.00","8.70","145910.88","2.02","3864","-6.86","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3839","-1.00","26.00","130.34","37.65","2153.81","99.00","0.734","14.73","","42.56","4.00",
"2025-12-20T18:33:48.550848Z","12.36","23.39","0.00","8.65","149171.11","2.06","3866","-6.94","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3863","-1.00","25.00","137.04","37.65","2219.08","99.00","0.737","14.73","","42.50","4.00",
"2025-12-20T18:33:48.582846Z","12.34","23.62","0.00","8.88","152114.77","2.10","3861","-6.57","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3863","-1.00","25.00","137.04","37.65","2219.08","99.00","0.738","14.73","","42.50","4.00",
"2025-12-20T18:33:48.617972Z","12.35","24.12","0.00","9.38","152992.38","2.12","3860","-5.87","-2.34","1.00","0.00","0.00","113.00","100.00","91.00","3852","-1.00","25.00","144.57","38.04","2095.80","99.00","0.737","14.73","","42.56","4.00",
"2025-12-20T18:33:48.652495Z","12.34","24.29","0.00","9.56","155966.52","2.14","3884","-6.18","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3852","-1.00","25.00","144.57","38.04","2095.80","99.00","0.726","14.73","","42.50","4.00",
"2025-12-20T18:33:48.684186Z","12.33","24.62","0.00","9.88","157541.00","2.16","3888","-6.84","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3890","-1.00","25.00","147.94","37.65","2095.80","99.00","0.728","14.73","","42.31","4.00",
"2025-12-20T18:33:48.716183Z","12.26","24.87","0.00","10.14","159189.13","2.19","3880","-5.71","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3890","-1.00","25.00","147.94","37.65","2140.76","99.00","0.726","14.73","","41.99","4.00",
"2025-12-20T18:33:48.753244Z","12.23","25.19","0.00","10.45","160067.44","2.20","3880","-6.40","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3890","-1.00","25.00","147.94","37.65","2140.76","99.00","0.730","14.73","","41.54","4.00",
"2025-12-20T18:33:48.781951Z","12.21","25.49","0.00","10.75","162097.17","2.22","3900","-5.59","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3887","-0.50","24.00","147.94","37.65","2281.45","99.00","0.726","14.73","","41.54","4.00",
"2025-12-20T18:33:48.817510Z","12.20","25.71","0.00","10.98","164342.34","2.24","3913","-6.69","-2.34","1.00","0.00","0.00","114.00","100.00","91.00","3887","-0.50","24.00","147.94","37.65","2281.45","99.00","0.715","14.73","","41.48","4.00",
"2025-12-20T18:33:48.852015Z","12.20","26.05","0.00","11.31","166604.63","2.28","3903","-6.35","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3911","-0.50","24.00","157.72","37.65","2282.90","99.00","0.721","14.73","","41.22","4.00",
"2025-12-20T18:33:48.881517Z","12.09","26.30","0.00","11.57","167590.00","2.30","3896","-5.53","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3911","-0.50","24.00","157.72","37.65","2282.90","99.00","0.721","14.73","","40.19","4.00",
"2025-12-20T18:33:48.918834Z","11.89","26.51","0.00","11.78","169244.88","2.30","3929","-6.12","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3911","-0.50","24.00","157.72","36.47","2282.90","99.00","0.722","14.73","","38.59","4.00",
"2025-12-20T18:33:48.950842Z","11.78","26.09","0.00","11.36","169392.14","2.30","3934","-4.96","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3924","-0.50","24.00","154.75","36.47","2052.29","99.00","0.721","14.73","","37.05","4.00",
"2025-12-20T18:33:48.982840Z","11.49","25.97","0.00","11.23","167429.45","2.28","3918","-5.55","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3924","-0.50","24.00","154.75","36.47","2052.29","99.00","0.719","14.73","","35.00","4.00",
"2025-12-20T18:33:49.014836Z","11.14","25.54","0.00","10.80","165471.16","2.26","3918","-6.69","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3913","-0.50","24.00","148.50","32.16","2085.65","99.00","0.714","14.73","","33.02","4.00",
"2025-12-20T18:33:49.052166Z","11.14","24.93","0.00","10.20","159025.31","2.16","3932","-7.01","-2.34","1.00","0.00","0.00","115.00","100.00","91.00","3913","-0.50","24.00","148.50","32.16","2085.65","99.00","0.717","14.73","","33.02","4.00",
"2025-12-20T18:33:49.084213Z","11.16","25.67","0.00","10.94","159531.39","2.15","3961","-7.07","-2.34","1.00","0.00","0.00","116.00","100.00","91.00","3964","-1.00","23.00","140.80","31.76","2126.26","99.00","0.723","14.73","","33.28","4.00",
"2025-12-20T18:33:49.116167Z","11.20","25.70","0.00","10.96","159704.19","2.16","3952","-4.74","-2.34","1.00","0.00","0.00","116.00","100.00","91.00","3964","-1.00","23.00","140.80","31.76","2126.26","99.00","0.742","14.73","","33.40","4.00",
"2025-12-20T18:33:49.148169Z","11.18","25.59","0.00","10.86","159583.63","2.16","3939","-4.42","-2.34","1.00","0.00","0.00","116.00","100.00","91.00","3964","-1.00","23.00","140.80","31.76","2126.26","99.00","0.754","14.73","","32.89","4.00",
"2025-12-20T18:33:49.185609Z","10.93","25.98","0.00","11.24","159707.42","2.15","3957","-3.38","-2.34","1.00","0.00","0.00","116.00","100.00","91.00","3944","-1.00","23.00","142.95","31.76","2150.91","99.00","0.738","14.73","","30.07","4.00",
"2025-12-20T18:33:49.217492Z","10.35","24.70","0.00","9.96","157165.45","2.11","3971","-4.43","-2.34","1.00","0.00","0.00","116.00","100.00","91.00","3944","-1.00","23.00","142.95","31.76","2150.91","99.00","0.735","14.73","","25.66","4.00",
"2025-12-20T18:33:49.252542Z","10.11","23.27","0.00","8.54","141736.88","1.91","3952","-6.12","-2.34","1.00","0.00","0.00","116.00","90.98","91.00","3956","-1.00","23.00","119.97","26.67","2188.62","99.00","0.720","14.73","","23.03","4.00",
"2025-12-20T18:33:49.281507Z","9.78","21.12","0.00","6.39","125060.91","1.70","3934","-9.21","-2.34","1.00","0.00","0.00","116.00","90.98","91.00","3956","-1.00","23.00","119.97","26.67","2188.62","99.00","0.722","14.73","","22.01","4.00",
"2025-12-20T18:33:49.318820Z","9.76","19.01","0.00","4.27","114600.37","1.54","3976","-10.40","-2.34","1.00","0.00","0.00","117.00","19.61","91.00","3956","1.00","23.00","119.97","24.71","2188.62","99.00","0.749","14.73","","22.01","4.00",
"2025-12-20T18:33:49.350848Z","9.79","17.16","0.00","2.42","104530.02","1.40","3991","-9.25","-1.56","1.00","0.00","0.00","117.00","19.61","91.00","3976","1.00","23.00","26.27","24.71","2265.49","99.00","0.790","14.73","","22.26","4.00",
"2025-12-20T18:33:49.386049Z","9.80","16.16","0.00","1.42","98440.47","1.32","3971","-10.50","-0.78","1.00","0.00","0.00","117.00","19.61","91.00","3976","1.00","23.00","26.27","24.71","2265.49","99.00","0.809","14.73","","22.26","4.00",
"2025-12-20T18:33:49.419377Z","9.78","16.21","0.00","1.47","101260.38","1.36","3981","-9.10","0.00","1.00","0.00","0.00","117.00","81.57","91.00","3971","3.50","23.00","107.93","25.10","2282.90","99.00","0.825","14.73","","22.13","4.00",
"2025-12-20T18:33:49.450052Z","9.77","15.17","0.00","0.44","96538.23","1.29","3999","-7.71","0.39","1.00","0.00","0.00","117.00","81.57","91.00","3971","3.50","23.00","107.93","25.10","2282.90","99.00","0.854","14.73","","21.94","4.00",
"2025-12-20T18:33:49.484159Z","9.63","14.44","0.00","-0.29","92776.75","1.24","4001","-9.16","0.39","1.00","0.00","0.00","117.00","100.00","91.00","3989","5.00","23.00","157.72","24.71","2282.90","99.00","0.834","14.73","","19.57","4.00",
"2025-12-20T18:33:49.519536Z","8.83","13.21","0.00","-1.53","91220.57","1.22","3976","-11.72","0.39","1.00","0.00","0.00","117.00","100.00","91.00","3989","5.00","23.00","157.72","24.71","2271.29","99.00","0.817","14.73","","11.56","4.00",
"2025-12-20T18:33:49.548155Z","8.41","10.87","0.00","-3.86","79540.96","1.07","3964","-12.74","0.39","1.00","0.00","0.00","117.00","100.00","91.00","3989","5.00","23.00","157.72","24.71","2271.29","99.00","0.827","14.73","","5.61","4.00",
"2025-12-20T18:33:49.585485Z","8.21","8.57","0.00","-6.16","67885.20","0.91","3971","-16.67","0.39","1.00","0.00","0.00","117.00","18.04","91.00","3962","6.50","23.00","21.20","17.65","2166.87","99.00","0.806","14.73","","0.00","4.00",
"2025-12-20T18:33:49.617503Z","8.13","7.40","0.00","-7.34","58729.36","0.79","3972","-16.64","0.39","1.00","0.00","0.00","118.00","18.04","91.00","3962","6.50","23.00","21.20","17.65","2166.87","99.00","0.775","14.73","","0.00","4.00",
"2025-12-20T18:33:49.649494Z","8.09","6.39","0.00","-8.35","53163.17","0.71","3974","-17.32","0.39","1.00","0.00","0.00","118.00","12.16","91.00","3974","16.50","24.00","16.44","17.25","1605.57","99.00","0.777","14.73","","0.00","4.00",
"2025-12-20T18:33:49.681497Z","8.00","5.62","0.00","-9.11","47614.99","0.64","3967","0.00","0.39","1.00","0.00","0.00","118.00","12.16","91.00","3974","16.50","24.00","16.44","17.25","1605.57","99.00","0.785","14.73","","0.00","4.00",
"2025-12-20T18:33:49.718814Z","7.92","5.21","0.00","-9.52","42232.07","0.57","3942","0.00","0.39","1.00","0.00","0.00","118.00","9.80","91.00","3974","16.50","25.00","16.44","16.86","1605.57","99.00","0.771","14.73","","0.00","4.00",
"2025-12-20T18:33:49.750871Z","7.88","4.81","0.00","-9.93","38776.79","0.53","3924","0.00","0.39","1.00","0.00","0.00","118.00","9.80","91.00","3944","16.50","25.00","12.99","16.86","1183.51","99.00","0.741","14.73","","0.00","4.00",
"2025-12-20T18:33:49.782831Z","7.80","4.45","0.00","-10.29","35298.14","0.49","3885","0.00","0.39","1.00","0.00","0.00","118.00","9.80","91.00","3944","16.50","25.00","12.99","16.86","1183.51","99.00","0.747","14.73","","0.00","4.00",
"2025-12-20T18:33:49.814833Z","7.71","4.10","0.00","-10.63","32735.82","0.45","3853","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3855","17.00","25.00","11.99","16.08","918.09","99.00","0.760","14.73","","0.00","4.00",
"2025-12-20T18:33:49.851969Z","7.67","3.91","0.00","-10.82","29966.59","0.41","3885","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3855","17.00","25.00","11.99","16.08","918.09","99.00","0.842","14.73","","0.00","4.00",
"2025-12-20T18:33:49.884187Z","7.59","3.63","0.00","-11.10","29004.44","0.39","3976","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3988","17.50","26.00","7.97","16.08","755.65","99.00","0.908","14.73","","0.00","4.00",
"2025-12-20T18:33:49.916153Z","7.50","3.25","0.00","-11.48","28191.75","0.37","4051","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3988","17.50","26.00","7.97","16.08","755.65","99.00","1.029","14.73","","0.00","4.00",
"2025-12-20T18:33:49.948162Z","7.46","3.09","0.00","-11.65","25168.27","0.33","4032","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3988","17.50","26.00","7.97","16.08","755.65","99.00","1.146","14.73","","0.00","4.00",
"2025-12-20T18:33:49.985610Z","7.38","2.72","0.00","-12.02","22632.31","0.30","3972","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","4012","17.50","26.00","8.66","15.29","668.63","99.00","0.988","14.73","","0.00","4.00",
"2025-12-20T18:33:50.017493Z","7.29","2.60","0.00","-12.13","19825.71","0.27","3929","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","4012","17.50","26.00","8.66","15.29","668.63","99.00","0.970","14.73","","0.00","4.00",
"2025-12-20T18:33:50.049489Z","7.25","2.54","0.00","-12.19","18105.79","0.25","3895","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3908","18.50","26.00","9.37","14.51","651.22","99.00","1.052","14.73","","0.00","4.00",
"2025-12-20T18:33:50.081493Z","7.17","2.31","0.00","-12.42","16685.71","0.23","3877","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3908","18.50","26.00","9.37","14.51","651.22","99.00","1.095","14.73","","0.00","4.00",
"2025-12-20T18:33:50.119344Z","7.08","2.30","0.00","-12.44","15635.77","0.21","3941","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3946","18.50","26.00","8.05","14.12","651.22","99.00","1.043","14.73","","0.00","4.00",
"2025-12-20T18:33:50.150848Z","7.04","2.23","0.00","-12.51","15087.12","0.20","3984","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3946","18.50","26.00","8.05","14.12","672.98","99.00","1.370","14.73","","0.00","4.00",
"2025-12-20T18:33:50.182822Z","7.02","2.17","0.00","-12.56","14145.21","0.19","3982","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3946","18.50","26.00","8.05","14.12","672.98","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.218731Z","7.02","2.02","0.00","-12.71","12930.33","0.18","3937","0.00","0.39","1.00","0.00","0.00","117.00","0.00","91.00","3961","19.00","26.00","5.96","14.12","694.73","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.252143Z","7.02","1.97","0.00","-12.76","12135.26","0.17","3901","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3961","19.00","26.00","5.96","14.12","694.73","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.283771Z","7.02","2.15","0.00","-12.59","11424.95","0.16","3890","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3896","19.00","26.00","4.29","14.12","710.69","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.316141Z","7.02","1.97","0.00","-12.76","11123.59","0.15","3921","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3896","19.00","26.00","4.29","14.12","710.69","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.353057Z","7.02","2.18","0.00","-12.55","10742.61","0.15","3944","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3896","19.00","26.00","4.29","14.12","710.69","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.385471Z","7.02","2.16","0.00","-12.58","10425.09","0.14","3941","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3949","19.00","27.00","4.48","14.12","726.64","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.417507Z","7.02","2.12","0.00","-12.61","10058.57","0.14","3921","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3949","19.00","27.00","4.48","14.12","726.64","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.449482Z","7.02","1.96","0.00","-12.77","9748.36","0.13","3906","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3906","19.00","27.00","4.92","14.12","742.59","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.481487Z","7.02","2.14","0.00","-12.60","9536.71","0.13","3898","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3906","19.00","27.00","4.92","14.12","742.59","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.519187Z","7.02","2.10","0.00","-12.63","9317.39","0.13","3909","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3906","19.00","27.00","4.92","14.12","742.59","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.550800Z","7.02","1.98","0.00","-12.75","9196.16","0.13","3911","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3906","19.00","27.00","4.77","14.12","752.75","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.582812Z","7.02","2.12","0.00","-12.61","9051.72","0.12","3903","0.00","0.39","1.00","0.00","0.00","116.00","0.00","91.00","3906","19.00","27.00","4.77","14.12","752.75","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.619030Z","7.02","2.10","0.00","-12.63","8889.30","0.12","3882","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3890","19.00","27.00","4.77","14.12","768.70","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.652129Z","7.02","1.88","0.00","-12.85","8757.77","0.12","3879","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3890","19.00","27.00","4.77","14.12","768.70","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.684150Z","7.02","2.08","0.00","-12.66","8647.35","0.12","3888","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3887","19.00","27.00","3.05","14.12","780.30","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.719654Z","7.02","1.98","0.00","-12.75","8474.35","0.12","3895","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3887","19.00","27.00","3.05","14.12","780.30","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.748138Z","7.02","1.82","0.00","-12.91","8364.25","0.11","3896","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3887","19.00","27.00","3.05","14.12","780.30","99.00","1.507","14.73","","0.00","4.00",
"2025-12-20T18:33:50.786504Z","7.02","2.07","0.00","-12.67","8186.36","0.11","3882","0.00","0.39","1.00","0.00","0.00","115.00","0.00","91.00","3895","19.00","27.00","2.82","14.12","794.81","99.00","1.507","14.73","","0.00","4.00",
